,labels,lenths,contents
3337,3,43,打电话 试 了 一下 ， 为什么 我 手机 的 听筒 声音 好 小 ？ 6 和 7 的 声音 比 这 8P 大多 了 ， 是 我 的 有 毛病 还是 8P 都 这样 ？ 已经 买 的 大神 给 点 意见 ？
3338,1,20,客服 真心 的 差 ， 没买 之前 还会 回复 ， 买 了 之后 一句 也 不 回 ， 无语 了
3339,1,21,为什么 背面 屏 缝隙 那么 大好 失望 还有 胶水 溢出 来 给 别人 看 都 说 像 修过 的 机器 真无语
3340,3,19,手机 也 就 那样 。 没什么 问题 。 关键 是 快 递给 我慢 了 一天 所以 给 个 星
3341,1,18,手机 整体 来说 还 行 ， 细节 方面 不行 ， 边框 有 缝隙 ， 还 可以 接受 吧
3342,2,44,太差 了 ！ 手机套 都 不 送 就算 了 ， 才 用 3 天 就 闪屏 ！ ！ ！ 建议 大家 千万 不要 买 ！ ！ ！ ！ 坑人 的 ！ ！ ！ ！ 反应 还 没有 我 同事 刚买 的 OPPO11 快 ！
3343,3,19,物流 慢 了 点 ， 说好 12 号 送到 的 ， 结果 14 号 才 送到 ！ ！ ！
3344,5,42,买 了 这个 手机 也 有 半个 月 了 ， 整体 运行 速度 感觉 蛮 好 的 ， 用电量 的话 如果 不 玩游戏 可以 用 挺 久 的 ^ _ ^ ， 玩 吃 鸡 的话 差不多 一把 百分之十 的 电 吧
3345,1,7,手机 经常 蓝屏 看电视 经常 无 图像
3346,3,5,心塞 双十 一 降价 1000
3347,1,22,垃圾 ， 手机 边框 有 划痕 ， 缝隙 还有 灰尘 ， 懒得 换 了 ， 以后 再 不 在 京东 买 了
3348,5,30,内存 足够 大 了 ， 下 了 很多 软件 再也 不用 担心 系统 卡 了 ， 对比 安卓 系统 ， 苹果 的 iOS 系统 体验 真的 是 棒棒 哒 ！
3349,5,17,手机 很 不错 ！ 是 正品 ， 一点 也 不卡 ， 物流 非常 快 ！ 真诚 买家
3350,1,10,手机 很 喜欢 。 客服 很 扯淡 。 比较 失望
3351,1,50,一分 都 不想 给 。 用 了 几天 感觉 手机 好像 弯曲 。 技术部 的 人 说 是 没有 当 快递 员 的 面 拆开 就 不能 证明 买 的 时候 就是 弯 的 。 不退 不换 建议 大家 以后 网上 买 东西 还是 留个心眼 。 哑巴吃黄连 有苦 说不出 。
3352,1,40,假货 手机 偶尔 卡顿 不 说 有 两次 手机 来 消息 震动 到 根本 控制不了 一直 在 震动 关机 重启 才 好 本机 带 的 软件 根本 打不开 直接 闪退 如下 图 我 截屏 的 那些 软件 真 难过 ?
3353,5,19,虽然 是 老款 其实 跟 8 也 差别 不 大 性价比 高 。 不 追 新款 的 可以 考虑
3354,1,19,为什么 手机 右上角 按着 会 有 响声 ， 像 屏幕 没 黏好 一样 ， 一 按 就 咔 咔响
3355,1,13,指纹 解锁 手脏 或 出汗 就 不能 用 ， 很 不 方便 。
3356,2,79,"收货 时想 验货 , 快递 小哥 说 不行 ， 只能 走 售后 ， 激活 了 才 发现 手机 后面 缝隙 很多 瑕疵 ， 本身 比官 网 便宜 那么 多 ， 就 抱 着 怀疑 的 心态 买 了 & hellip ; 结果 好像 还是 被 坑 了 ? ? ? 不 知道 有没有 跟 我 一样 的 朋友 ， 如果说 只是 外观 上 有 毛病 那 还 可以 接受 ， 就 怕 使用 起来 出现 毛病 & hellip ;"
3357,5,54,这 是 头 一天 晚上 抢 的 ， 今天 就 到货 了 ， 速度 快 。 上 手 体验 了 一下 ， 感觉 苹果 11 系统 还是 蛮快 的 ， 待机时间 也 可以 ， 比 苹果 7 有 一定 的 提升 （ 虽然 电池容量 有所 降低 ） 。 给 快递 小哥 点个 赞 。
3358,3,7,包装 看着 跟 假 的 似的 ，
3359,3,25,京东 活动 恶心 人 ， 客服 更是 差劲 。 本来 有 保价 但是 不知 怎么 活动 价 更 低 的 我 这 总是 找 不到
3360,1,84,手机 还 行 ， 但是 京东 太坑 了 ， 下 了 单 几天 才 到货 这个 就 不 说 了 ， 但是 刚 拿到 货 那边 就 降价 00 ， 然后 价保 ， 用 了 两天 又 降价 400 ， 然后 问 客服 ， 说 没货 了 ， 不 给 价保 ， 白白 比 别人 多花 了 * 块钱 ， 又 不能 退 ， 太 生气 了 ， 绝对 差评 差评 ， 以前 都 在 京东 买 的 ， 太 让 人 生气 了
3361,3,28,给 三星 的 原因 是 。 手机 打开 有 很多 絮状 的 颗粒 新手机 不该 有 这些 吧 。 正反面 都 有 。 其他 的 在 使用 中
3362,3,5,手机 通话 噼里啪啦 的 声音
3363,3,25,东西 一般 没 拆封 就 有 一处 磕碰 凹 进去 了 一点点 ， 还有 就是 刚买 没 几天 就 降价 了 ， 真心 无 语
3364,2,6,拿到 就 跌价 真是 坑 消费者
3365,3,5,用 着 还 算 可以
3366,3,15,从 6 换到 8p 唯一 的 感觉 就是 重了 好多 ， 其余 暂时 没什么 感觉
3367,1,2,不太 满意
3368,2,32,整体 来说 手机 还是 比较满意 的 ， 就是 价格 ， 一个月 降 了 1100 ， 真 郁闷 ， 找 京东 理论 ， 告诉 我 保价 七天 ， 估计 这货 还 得 降价
3369,5,19,手机 发货 速度 很快 ， 使用 起来 也 挺不错 的 ， 价格 也 还 可以 吧 ！ ！ ！
3370,5,10,苹果 x 才 是 经典 啊 ， 好用 的 一笔
3371,1,20,手机 home 键 左侧 有 划痕 很 严重 ， 大概 这 * 块 就是 便宜 在 这 了 吧 。
3372,1,38,不是 很 好 ， 不 理想 ， 用 了 两天 也 不是 很 好 。 手机 反映 还好 就是 总是 点 上去 没有 ， 手机 后面 还有 个角 看 不太出 ， 但是 摸 得到 老是 扎 到手 。
3373,3,25,我 觉得 手机卡 、 虽然 不是 假 的 。 但是 我 有点 怀疑 是 翻新 机 。 又 不能 换 了 。 只能 默默 接受
3374,1,25,太 差 ， 整 一个月 自动开关 机 ， 送到 售后服务 检测 没有 问题 ， 但是 第二天 又 是 开关机 ， 我 也 是 醉 了
3375,3,43,从 6s 换到 8p 的 ， 一直 习惯 了 苹果 系统 。 手机 挺 流畅 的 ， 电池 也 挺 给 力 。 但是 ， Wifi 信号 明显 没有 6s 强 ， 玩 王者 荣耀 ， 信号 好卡 。 不是 很 满意 。
3376,5,12,一直 在 京东 购物 ， 不管 是 速度 服务 都 杠杠 的
3377,2,13,刚用 两天 都 反长 了 ， 一次 很 不 愉快 的 购物 ?
3378,2,12,用 着 用 着 特别 卡 。 。 。 。 。 。
3379,2,9,给 个 两分 吧 。 价格战 真心 恶心 。
3380,5,21,还 可以 吧 。 买 了 一次 卡槽 有 问题 。 又 买 了 一次 ， 这次 目前 没 发现 问题
3381,5,48,还是 不错 的 ， 收到 第一台 有点 小 问题 ， 客服 处理 问题 很 到位 ， 很 细致 ， 都 是 第一 时间 解决 ， 每个 环节 都 有 很 专业 的 人员 在 ， 发货 速度 真真 很快 ， 用 了 有 段时间 了 ， 感觉 不错
3382,1,238,想 买 8 又 恰好 喜欢 看 评论 的 人 不妨 花 点 时间 看看 ， 点 我 29 号 买 的 8p ， 用到 现在 也 差不多 20 天 ， 刚 开始 是 信号 不好 ， 只要 不是 屋外 基本 没满格 过 ， 大家 说 这 是 苹果 通病 ， 好 吧 第一次 买 苹果 我 什么 不 懂 ， 认了 。 2 点 使用 手机 的 这 段时间 发现 通话质量 特别 特别 差 ， 很多 时候 根本 听不清 对方 在 说 啥 ， 对 工作 影响 很大 ， 后来 出 了 个 系统升级 ， 稍 有 改观 ， 但 不胜 理想 。 3 点 使用 各种 软件 的 时候 经常出现 闪退 ， 看 视频 横竖 屏 切换 经常 出错 ， 来 电话 的 时候 滑动 接听 经常 失灵 ， 这些 问题 我 简单 归类 到 第三点 。 4 点 发现 手机 出现 了 这么 多 毛病 ， 就 去 网上 查 了 查 大家 对 使用 苹果 8 的 感受 ， 才 发觉 有 这种 情况 的 机友 大有人在 ， 但 看到 大家 反应 的 手机 边上 缝隙 大 我 还 没 观察 过 ， 紧张 拿 起 手机 仔细检查 ， 无奈 自己 也 没有 逃出 魔爪 。 联系 客服 ， 才 知道 自己 已 超过 5 天内 换货 ， 只能 拿 去 维修 ， 无奈 小弟 接受 不了 新手机 就 拿 去 修 ， 只能 自食其果 。 想 买 8 的 机有 慎重 ， 慎重
3383,5,36,手机 是 正品 的 ， 超级 喜欢 的 ， 一直 想 买 今天 终于 买到 啦 哈 啊 哈哈哈 ， 还有 一个 强烈要求 给 快递 小哥 加 鸡腿 ， 冒 着 雨来 给 我 配送 的
3384,3,17,外观 超 好看 就是 晚上 像素 不太好 卖家 态度 不好 ！ 都 不 回复 的 没 礼貌
3385,3,55,手机 刚用 也 说不出 好坏 ！ 没有 前 几代 那种 惊艳 的 感觉 ！ 感觉 苹果 现在 是 江郎才尽 了 ！ 不过 手机 系统 流畅 度 没话说 ！ 赶着 双十 一买 ， 真的 不好 ， 一天 一个 价 ， 还价 保 不了 ！ 买 早 了 就 亏掉 了 ！ 史上 掉价 最快 之 苹果
3386,3,74,买来 后 发现 一个 问题 。 带上 耳机 后能 听到 静态 电流 声 ， 特别 是 默认 开启 的 按键 音 ， 打字 有 啪 啪啪 的 电流 声 。 使用 蓝牙 耳机 后 也 有 此声 。 百度 后 发现 很多 用户 也 有 此 问题 ， 虽然 问题 不太大 ， 播放 音乐 基本 听 不到 ， 所以 就 懒得 退 了 （ 怕 换 后 的 机器 问题 更 多 ） 。
3387,1,26,苹果 不好 用 ， 还是 安卓 手机 好用 ， 苹果 有些 软件 都 不能 用 ， 而且 他 的 软件 也 不是 很 好 用 。
3388,5,99,之前 一直 用安卓机 ， 发现 再贵 的 用 一段时间 就 卡得 不行 ， 用过 别人 的 苹果 感觉 很 流畅 ， 这次 买 苹果 的 试试 吧 ！ 感觉 目前 这个 价 算是 比较 划算 的 了 ， 看 了 好久 终于 拿下 ， 深灰色 的 好 大气 ， 再配 上 黑色 外壳 很 霸气 啊 ， 用 了 一段时间 了 完全 没有 任何 问题 ， 真是 越用 越 好 用 ， 后悔 没有 早点 买 ， 本人 也 不是 数码 爱好者 就 买 了 6sp 感觉 性价比 不错 ， 还是 128g 的 ， 真的 很 好 用 ！
3389,1,11,收货 后 使用 第 2 天出 故障 ， 无法 正常 使用
3390,3,23,手机 有些 问题 ， 尤其 是 摄像 时 ， 有 电流 声音 ， 有 强迫症 最好 不要 考虑 的 ， 其他 都 还好
3391,5,125,手感 很 好 ， 外观 好看 ， 单手操作 i8 刚刚 好 ， 第一次 用 iPhone ， 客服 姐姐 很 负责 ， 刚刚开始 操作 不太 熟练 ， 客服 姐姐 都 很 有 耐心 一对 一帮 我 解决 了 很多 问题 ； 其次 派送 员 服务态度 很 好 ， 付 责任 ， 快递 还是 一如既往 的 快 ； 激活 后 官网 查询 了 ， 是 正品 ， 运行 速度 真的 没得说 ， 只能 666 表达 了 ， 京东 自营 的 电器 还是 比较 靠 谱 的 ， 比 实体店 便宜 很多 ！ ！ 就是 希望 快递 包装 可以 靠谱点 。 。 就 一个 盒子 包 着 一个 手机 盒 ， 什么 保护 错失 都 没有 ， 还好 没有 任何 损坏 ， 估计 能用 个 两三年 ！ ！
3392,1,81,太 垃圾 了 ， 用 了 一个月 后 就 莫名其妙 开始 自动 重启 ， 有时候 一天 五六次 ， 这 谁 受得了 。 锁屏 了 ， 还 一直 乱变 横屏 。 找 售后 ， 客服 一直 不 在线 不 知道 什么 情况 。 一直 相信 京东 没想到 现在 京东 也 这么 不给力 了 ！ 真的 是 一分 都 不想 给 ！ 还 打电话 过来 让 买 600 保险 。 你 是 知道 这 手机 有 问题 特地来 推销 保险 吗 ？ ！
3393,5,14,东西 很 不错 。 外观 没有 瑕疵 。 用 了 以后 再 追评 ！
3394,5,90,产品 不错 ， 而且 包装 完好 ， 今天 北京 大雨 ， 快递 小哥 一点 都 没有 耽误 ， 产品 而且 外包装 都 很 好 ， 也 没有 湿 ， 我 看到 快递 小哥 的 时候 ， 他 浑身上下 已经 湿透 了 ， 然后 就 为了 送货 ， 为了 这个 货物 能够 及时 准确 准时 的 到达 用户 手里 ， 而且 每次 他 拿 一个 货物 的 时候 ， 就 为了 外包装 不湿 ， 他 就 用 身体 挡住 这个 货物 ， 所以 这种 精神 非常 可贵 ， 非常 赞 ！
3395,3,48,其他 的 不 多 说 ， 刚 拆封 出来 ， 首先 手机 上面 就 有 指纹 ， ， 马上 看 了 下 外观 有 几处 微小 的 划痕 ， 不 强迫 ， 可以 接受 就 签收 了 。 。 应该 是 其他 用户 收到 退货 的 商品 。
3396,3,208,怎么 说 呢 ？ 也 不 知道 那些 好评 到底 是不是 拖 ！ 不 吹 不 黑 的 评论 一下 ！ \ n 首先 ， 手机 到手 后 由于 比较 信赖 京东 的 货源 直接 开机 激活 （ 保护膜 都 没 拆 ） 激活 后 拆掉 保护膜 ， 请 查看 第四张 图片 ， 有 磕痕 有 划伤 掉 漆 严重 ！ ！ ！ （ 而且 在 这家 店 之前 买 的 iPad 话筒 是 坏 的 ， 严重 怀疑 来货 渠道 ， 是不是 翻新 机 我 不 知道 ） \ n 其次 ， 手机 电量 明显 和 之前 使用 的 手机 没什么 本质区别 ， 一天 一充 ， 也 不 知道 那些 说 能 用 几天 的 买家 是不是 手机 拿来 摆 那 看 的 ， 呵呵 ！ \ n \ n 最后 ， 忠告 卖家 ， 产品质量 是 商家 对 消费者 最大 的 承诺 和 保障 ， 也 是 品牌 最好 的 广告 和 口碑 ！ 不良 品 流入 市场 是 对 消费者 的 不 负责 ， 对 企业 发展 的 不 负责 ， 同时 也 会 失去 消费者 对 企业 的 信任 ！ \ n \ n 说 一下 此事 的 解决方案 ： 京东 补偿 00 京东 券 ！ 微微一笑 ！ 够 换壳 嘛 ？ 呵呵 ！
3397,5,187,买 给 老妈 的 ， 本来 想 买 X 的 ， 但是 又 觉得 老年人 8 足够 了 。 快递 小哥 很 负责 ， 送来 的 时候 没人 还 一直 等 我 。 拿到 之后 立刻 激活 了 ， 跟 我 的 7p 对比 了 一下 屏幕 ， 是 暖 屏 ， 个人 用 习惯 了 大屏 ， 小 的 拿在手上 没什么 感觉 。 像素 也 比 之前 的 系列 有 提升 ， 颗粒感 不怎么 明显 了 。 耳机 、 充电 线 配件 都 试 了 ， 很 好 ， 也 查 了 序列号 ， 是 对 的 。 手机 整体 来说 非常 满意 ， 就是 送 的 那 张 电话卡 必须 吐槽 一下 ， 我 30 号 收到 之后 马上 激活 ， 结果 8 月 1 号 就 显示 欠费 ？ ？ ？ 意思 就是 我 100 块 话费 就 用 了 两天 ？ ？ ？ 重点 是 要 去销 这 张卡 我 还 得 倒贴 10 块 ？ ？ ？ 真的 醉 了 ， 还是 劝 京东 以后 改成 送 抵扣 券好 了 & hellip ; & hellip ; & hellip ; & hellip ;
3398,1,65,我 在 手机 收到 了 ， 用 了 几天 ， 老 有人 给 我 打电话 说 ， 响 一声 就 挂断 了 ， 提示音 说 ， 正 忙 ， 其实 压根 我 都 没 听到 手机 响 ， 手机 什么 问题 ？ 放 别的 手机 上 ， 从来 没有 出现 过 这种 问题 ， 所以 排除 信号 不好 的 情况 ， 不是 问题 手机 吧
3399,1,6,没收 到 钢化 膜 和 手机套
3400,5,7,选择 京东 快速 方便 ， 棒棒 哒
3401,1,28,手机 很卡 ， 申请 售后 寄过去 后 售后 说 有 磕碰 ， 让 快递 负责 给 我 赔付 ， 浪费 了 近 0 天 时间 ， 无 语
3402,5,6,不愧 是 京东 ， 速度 快
3403,2,41,第一个 小时 就 发现 手机 拍照 有 问题 ， 在 调节 焦距 到 . 的 时候 会 卡住 不 动 ， 但是 用 微信 就 不会 有 问题 ， 看 网上 好多 人有 这个 问题 ， 我 想 听听 解释 ？
3404,5,17,用 了 一段时间 才 来 评价 的 ， 的确 好用 ， 查过 了 是 正品 ！ 好评
3405,2,37,手机 背面 确实 有 黑点 ， 问 客服 就 开始 说 官方 话 ， 各种 审核 ， 各种 检测 ， 各种 墨迹 ， 望 大家 三思 ， 第一次 让 人 把 我 这个 强迫症 逼成 这样 ?
3406,1,25,手机 不是 很 好 ， 像是 旧 的 被 拆过 肯定 是 京东 的 重新 包装 过 ， 而且 京东 买 的 东西 太 差
3407,3,125,第一次 买 苹果 吧 ， 我 是 小白 ， 不 熟悉 操作 ， 首先 给 机器 一个 差评 ， 有点 失望 ， 把玩 了 几天 ， 拿到 手后 ， 开机 后 各种 卡顿 ， 系统 停留 在 11.2 . 6 ， 没有 11.4 的 更新 推送 ， 奇怪 ！ 后来 重新启动 了 一下 ， 还好 ， 不卡 了 ， 安兔 兔 19 万 ， 有点 偏低 啊 ， 再 来说 说 充电 与 续航 ， 万年 5v1a ， 小时 充满 ， 6 小时 用 完 ， 可见 续航 极差 ， 拍照 也 不怎么样 ， 解析 力 不行 ， 不 真实 ， 优点 ： 外观 漂亮 ， 我 喜欢 ， 貌似 就 外观 过得去 ， 其他 的 就 见仁见智 了 。 把玩 一个月 再 追评 。
3408,5,9,非常 好看 了 好久 终于 买 了 很 开心
3409,5,4,非常 好 特别 美
3410,3,48,壳 脏 ， 开 起来 也 是 脏壳脏 ， 开 起来 也 是 脏壳脏 ， 开 起来 也 是 脏壳脏 ， 开 起来 也 是 脏 ， 感觉 像是 别人 退 的 吧 ， 像 那些 故意 买 了 退 的 就 不能 拦截 吗 ？ ？ ？
3411,3,24,真心 不想 多 说 苹果 是 越做越 差到 什么 程度 的 ， 三分 是 给 级 是 给 京东 的 和 物流 的 ，
3412,3,47,电池 感觉 一般般 。 一天 什么 都 没 玩 也 就 回去 差不多 没电 了 ， 手机 倒 是 不卡 ， 但是 有 几个 软件 有 bug ， 而且 苹果 id 明明 是 对 的 ， 但是 在 特定 的 条件 下 老 是 显示 错误 。
3413,3,23,新机 撕开 膜 屏上 就 有 划痕 难道 便宜 真 没 好 货 懒得 扯 了 其它 外观 还好 具体 用 段时间 再说
3414,1,22,物流 太慢 ， 脱 了 我 一个多 星期 才 到 ， 回来 外表 的 袋子 全是 灰 ， 脏脏 的 。 差评
3415,1,10,home 键 掉 漆 ， 7 号 买 的 ，
3416,5,11,我够 知道 啊 东西 很 好 啊 东西 很 好 啊
3417,3,72,手机 很漂亮 ， 用 起来 也 很 不错 ， 整体 效果 好 ， 但是 我 还是 给星 ， 毕竟 第一次 送过来 质量 就 有 问题 ， 虽然 现在 售后 已经 解决 了 ， 但 还是 耽搁 了 很 长时间 ， 快递 速度 没什么 可说 的 ， 非常 快 ， 态度 也 非常 好 ， 售后 速度慢 ， 不提 了 。 整个 手机 现在 用 起来 很 舒服 ， 就 这 吧 。
3418,1,58,苹果 8plus 手机 本身 太重 ， 拿 在 手里 像 板砖 一样 沉 ， 其次 掉电 非常 快 ， 完全 玩 手机 的话 用 不到 5 个 小时 就 没电 了 ， 电池 非常 不 耐用 ， 再次 手机 会 出现 黑屏 重启 现象 ， 哎 ， 建议 不要 买 这么 贵 的 手机 了 ， 不 实用
