,labels,lenths,contents
3650,2,4,声音 放到 有破音 回事儿
3651,2,6,第一次 苹果 真的 失望 不好 卡
3652,2,6,手机 行 过年 期间 物流 太慢
3653,1,19,拆封 ？ 解释 拆封 ？ 京东 封条 撕 客服 贼 差 ！ ！ ！ ！ ！ ！ ！ ！
3654,2,6,屏幕 右上角 声音 没装 牢固 ？
3655,5,8,第二天 收到 手机 迫不及待 打开 速度 流畅 ！
3656,1,15,卡机 自动关机 电池 耐用 激活 卖家 说 只能 寄 回去 修刚 买 拆机 想想 算了
3657,1,7,太差 差评 原配 耳机 感觉 翻新 机
3658,3,4,导入 联系人 闪退 换
3659,3,3,有时候 卡 还好
3660,1,5,黑箱操作 急 手机 懒得 理
3661,1,2,请 解决
3662,5,1,一个月
3663,5,14,帮 我姐 买 第一次 买 苹果 真的 流畅 系统 说 手机 信赖 京东 自营
3664,5,81,喜欢 京东 购物 方便快捷 京东 再也 不用 超市 排队 包小包 扛 回家 京东 自营 东西 品质 特别 保证 家里 吃喝拉撒 大人 小孩 京东 购买 不错 送货上门 送货员 态度 京东 售后服务 体系 完善 后顾之忧 买 放心 买 踏实 京东 价格 不贵 竞争力 好评 希望 京东 始终 正品 顾客 第一 带来 更好 产品 服务 喜欢 京东 购物 方便快捷 京东 再也 不用 超市 排队 包小包 扛 回家 京东 自营 东西 品质 特别 保证 日用百货 电器 产品质量 特别 家里 吃喝拉撒 大人 小孩 京东 购买 不错
3665,2,7,手机 买 不到 几个 小时 降 00
3666,3,19,不好 屏幕 色调 奇怪 暖 暖 奇怪 反正 失望 像素 太差 照出来 照片 微信 视频 差 说不出来 苹果 改进
3667,3,5,买 完 降价 退 差价
3668,1,5,屏幕 比小 公主 玻璃心 还脆
3669,5,14,201 年 旗舰 2018 年 流畅 运行 安卓 时 送给 老婆 希望 2020 年
3670,5,2,全屏 piaol
3671,5,17,颜色 挺 好看 26G 一步到位 价格 挺 合适 京东 搞 活动 分期付款 不错 京东 送货 一如既往 地快
3672,5,5,京东 满意 购物 速度 完美
3673,3,15,昨天 下单 早上 收到 唯一 昨天 免息 早上 ！ 生气 手机 质量 用过 暂时 评论
3674,3,7,10 月 号 买 718 第二天 降价
3675,3,20,6S 苹果 满意 入手 8P 到手 发现 8P 想象 中 满意 指纹识别 迟钝 系统 卡顿 失望 感觉 苹果 创新 真的
3676,3,24,到手 新货 感觉 安卓机 内存 256BG 确实 不敢相信 这是 正版 设置 稍微 点卡 顿 iPhone 一代 一代 iOS 系统 体验 选择 手机 理由 ！
3677,3,11,屏幕 瑕疵 贴膜 时 总贴 不平 怕麻烦 不想 换 京东 失望
3678,5,8,手机 验证 正品 信赖 京东 满意 运行 速度
3679,5,1,正品
3680,1,35,这是 鬼 手机 烧电像 时间 一分钟 烧掉 百分之一 电 00% 电 只能 玩 一百 分钟 系统 比安卓 手机 好点 真 国产机 ！ 图片 视频 色差 真不知道 080p 偏 黄色 视频 清晰 hellip 电烧 ！ 差评
3681,1,28,先说 京东 这京准 达 说好 第二天 点 送到 第三天 京准 达 列出来 干什么 好看 ？ 包装 简单 塑料袋 包着 连个 纸箱 ！ 手机 那么回事 正品 就行 反正 生产
3682,5,8,不错 超级 喜欢 客服 解决 京东 值得 信赖
3683,2,4,产品 品控 差 瑕疵
3684,3,0,
3685,5,1,漂亮
3686,2,14,两个 心给 快递 小哥 好慢 外观 还好 系统 下载 好久 音乐 更惨 转圈 看不到
3687,3,7,激活 发现 充 电 售后服务 态度 算
3688,5,30,屏幕 大小 刚刚 小苹果 16 年 SE 配置 大小 正品 图 ！ 八月 六日 下午 下单 第二天 中午 到手 激活 ！ 官网 查询 ！ 放心 ！ 先 一段时间 追评 ！
3689,1,3,只能 说 真的
3690,2,11,明 远 包裹 气泡 垫 女儿 拿到 说 边缘 掉 漆
3691,3,24,手机 12 月 号 拿到 手 出厂日期 11 月 24 日 激活 日期 送到 快递 包装 真的 咋样 白色 气泡 袋子 包 手机 盒
3692,1,4,卡顿 怀疑 非 新品
3693,5,73,几天 总体 感觉 心理作用 感觉 流畅 度上 去年 去年 新买 到手 只少 半年 打游戏 一丝 卡 现象 这台 打游戏 （ 王者 ） 感觉 一点儿 卡 卡 秒 真的 足足有 两秒 感觉 卡顿 感觉得到 影响 卡顿 只能 猜测 新用 软件 慢慢 同步 更新 手机 消耗 ？ 反正 只能 强行 解释 ！ 通话 功能 感觉 朋友 QQ 语音 朋友 这边儿 有时候 声音 很小 微信 语音 ！ 外观 激活 查验 序列 码是 正品 一年 保 ！
3694,5,2,手机 真
3695,2,6,好评 感觉 电量 太快 时间 不清
3696,1,18,袋子 装 ？ 京东 买 iPad 魅蓝 手机 盒子 iPhone 袋子 手机 两个 磕碰 仔细 购物 糟心 ！
3697,5,49,好久没 苹果 手机 买 一部 老婆 拿到 手后 开机 显示 各国 ldquo 您好 rdquo ldquo hello rdquo 提示 向上 滑动 解锁 向上 滑动 几十次 坏 问 朋友 是从 底部 向上 滑才 一场 闹剧 感觉 刘海 屏 好看 边框 太厚 办法 女人 喜欢 苹果 喜欢 跟风 送 下楼 贴膜 买壳
3698,1,10,一星 不想 垃圾 激活 服务器 暂时 卡 贴机 垃圾 ！
3699,5,15,京东 买 几次 手机 放心 苹果 遗憾 原封 打开 手机 漆 刮 估计 出厂 搞
3700,3,28,手机 正品 行货 包装 太 随便 五六千 东西 袋子 装着 手机 盒 一个角 变形 选择 纸质 发票 寄过来 发票 说 环保 改成 电子 发票 影不 影响 保修 售后
3701,1,55,真的 一星 不想 气死人 收到 手机 边缘 摩擦 痕迹 n 手机 偷 急 手机 想到 无所谓 n 陆陆续续 直播 接 电话 直播 声音 后台程序 打开 声音 n 第二天 打字 卡死 键盘 不动 退出 不卡 不到 几分钟 卡 n 进 网站 卡要 停顿 秒 n 玩 手机 上传 图片 n 骗 子 京东 n 京东 买
3702,3,13,手机 听筒 声音 特小 开 蚊子 找个 手电筒 找 半天 反正 没安卓机 人性化
3703,1,9,小心 翻新 机 不多 说 买 俩 退 退货
3704,5,1,目前为止
3705,5,4,真 好好 好好 好好
3706,1,69,第一次 差评 京东 老客户 买手机 首选 京东 信任 服务 信任 京东 自营 京东 失望 不到 十天 前 购买 ipone8p 降价 六百元 客服 态度 冷漠 回复 寥寥 提出 解决问题 办法 京东 价格 保护 政策 说事 平台 购买 东西 短期内 遇见 大幅 降价 说法 糟糕 购物 体验 舒服 吃 大亏 朋友 推荐 自营 苹果 店 希望 一位 客服 服务态度 希望 主动 沟通 解决问题 保留 京东 自营 苹果 信任 不让 店 声誉
3707,3,19,物流 块 返京 豆快 激活 发现 边缘 破损 换 售后 售后 慢 拖 久 回应 差评 京东 苹果 售后
3708,2,3,瑕疵 懒得 退换
3709,2,7,隔 晚上 手机 麦克风 有时候 说话 声音
3710,2,9,郑州 FD 序列号 摄像头 进灰 退 商品 货源 两星
3711,5,21,手机 送来 原装 激活 电量 80% 注册 激活 OK 买 苹果 手机 两样 暂时 发现 瑕疵 希望 总体 满意 价廉物美 ！
3712,2,13,晚上 下单 第二天 6888 买 选择 亏了 想 一次性 付清 扣 手续费 差评
3713,2,6,手机 打电话 一会 声音 一会 声音
3714,1,17,满意 收到 包装 拆过 痕迹 ！ ！ ！ 问 客服 一整天 理会 当作 无视 ？ ！ 差评
3715,2,14,想 说 普通发票 复印件 发票 原件 ？ ？ 发票 复印件 实体店 复印件 骂 死
3716,2,3,快递 包装 太差
3717,3,12,刚买 10 天 掉价 元 京东 卖 产品 ？ 不敢恭维 hellip hellip
3718,3,11,iphone8p 通病 触屏 不准 边边角角 地方 打游戏 技能 放 买 后悔
3719,1,10,垃圾 京东 买 不到 礼拜 降价 补差 超级 差评 退
3720,1,14,满意 发票 只能 差评 没什么 售后服务 品质 太 差劲 第一次 买 东西 差评 京东
3721,5,23,京东 物流 点个 赞 说 手机 ： 第一 手感 不错 挺重 挺 流畅 硬件 设备 款式 颜色 喜欢 ！ 先 几天 补充 评价
3722,3,7,真 寻思 双 11 降价 心 凉
3723,1,3,总 黑屏 原因
3724,1,24,注册 京东 三年 买 三样 东西 给我发 次品 ？ 摄像头 划痕 左上角 边框 缝隙 申请 售后 电话 没接 不理 ？ 找 京东 客服 不行
3725,5,8,好用 颜色 喜欢 运行 速 速度 还好 支持
3726,3,2,一点 磕碰
3727,3,29,包装 外壳 脚 磕碰 影响 n 快递 说好 当天 下午 送到 总 喜欢 跳票 送达 App 里 说 11 点前 下单 当天 送达 吐 槽 n 手机 两周 时间
3728,5,14,正品 全新 国行 外观 完好无损 包装 完好无损 开机 系统 自动更新 升级 完美 点亮 开机
3729,5,16,一周 评价 相比 两年 6s 确实 流畅 屏膜 变太黄 习惯 暂时 发现 400 拿到 性价比 蛮高
3730,2,17,说实话 满意 盒子 几个 角 变形 手机 表面 灰尘 感觉 开过 盒 配件 摆放 苹果 出厂 整齐
3731,3,35,序列号 查询 真伪 正品 返回 一级 键 操作 感觉 速度 想象 中 感觉 没安卓机 新机 缘故 耗电 特别 视频 一个多 小时 掉 百分之四十 多电 充电 特别 慢 三个 小时 充满 总体 感觉 一般般 不值 价
3732,1,9,昨天 刚买 降价 合适 ？ 一周 不到 退 差价
3733,2,12,边框 缝隙 在意 手机套 刚到 装 发现 申请 售后 系统 没得 挑
3734,3,18,两个 星期 过程 中 三次 屏幕 失灵 强制 关机 重启 解决 hellip hellip 这是 情况 希望 京东 解决
3735,3,16,手机 不错 跌 太 厉害 优惠 刚买 几天 店里 拍 减 400 多块 舒服 肯定 ！
3736,3,16,正品 快递 包装 密封 不好 包装 防护 东西 手机 磕磕碰碰 运输 担心 途中 摔坏 希望 三分
3737,1,5,刚买 半个 月 降价 四百多
3738,3,26,同事 抢购 坑 买到 变相 降价 送 好多 京豆 问 保价 说 抢购 商品 支持 保价 hellip hellip 客服 理睬 手机 三颗 星给 客服 态度 不理不睬
3739,2,20,月 13 日 下单 14 日 中午 拿到 货 外包装 16 日 贴膜 发现 屏幕 右下角 一条 1.5 cm 划痕
3740,2,20,手机 不错 说 保值 一款 手机 确实 全新 不错 不错 配送 员 态度 不好 买 5599 买 5799 保价 太坑
3741,5,4,包装 简单 盒子 扁
3742,5,11,京东 商城 买 第二部 手机 送货 速度 包装 ！ 满意 ！
3743,1,29,外壳 至少 处 磕碰 痕迹 瑕疵 机子 吃 哑巴亏 京东 自营 网上 买手机 发来 机子 奉劝 便宜 几百块 钱 京东 买手机 非要 买 擦亮眼睛 看清楚 收货 前 仔细检查 ！
3744,2,21,真 倒霉 今晚 发现 延迟 发货 不说 弄 破 机子 损失 时间 我要 找 算 水军 俩星 京东 物流 快递 小哥
3745,3,7,京东 太坑 ！ 隔 降 100 ！
3746,2,2,像素 狗
3747,5,9,昨天早上 下午 点多 很快 手机 没什么 手感 没什么 改变
3748,5,0,
3749,3,31,手机 手机 舒服 信任 京东 自营 店 体验 真的 太差 买 不到 24 小时 降价 210 几天 降 900 问 客服 客服 不理 手机 毛病 客服 服务 真的 差 给星 手机
3750,2,3,挺 两天 降价
3751,1,6,刚买 降价 hellip hellip 鬼 ？
3752,1,24,拽 客服 很难 想象 手机 找 客户 解决问题 ？ 天 时间 降 200 元 告诉 天后 不受 保护 ！ 第一次 买 iPhone 就够 ！
3753,3,3,宝贝 收到 满意
3754,5,7,手机 原装 正品 激活 一段时间 不错 满意
3755,1,18,买 不到 十天 时间 一看 降 整整 三百块 再也不会 京东 买 东西 手机 边框 缝隙 验货 看清楚 垃圾
3756,2,11,第一次 买 手机卡 顿 退货 第二次 买 几天 评论 手机 不卡
3757,1,15,想 这是 手机 直 价钱 ？ 京东 手机 假货 真他妈 不爽 买 傻 叼 手机
3758,3,65,5688 入手 第二天 降价 100 找 客服 补 差价 第一次 机器 屏幕 下部 偏黑 换货 换货 速度 太慢 天 新机 到手 换 新 机器 屏幕 一点 黑 特别 相比 6p 颜色 偏 暖色调 安兔 兔 跑 分 不到 20w 跑 分 东西 6p 内存 换 总体 感觉 ipone 改进 特别 三颗 星是 京东 售后 无理取闹 确实 质量 换 新 速度 ？ 苹果 品控 差 耽误时间
3759,3,22,运行 速度 6s 一点点 差距 屏幕 阴阳 屏 屏幕 满意 不错 屏幕 这事 运气 京东 送货 包装 太 差 手机 盒子 塑料袋
3760,1,15,尴尬 烦 半个 月 屏幕 碎 摔 碎 售后 保险公司 说 保险公司 尴尬 第一次 京东
3761,1,11,月 30 号 买 五千 没多久 降 两百 不爽 一星 不想
3762,1,7,留意 点 质量 自动关机 黑屏 经常性 客服
3763,1,25,产品 想 说 京东 物流 选择 准时 达 服务 于己 当天 下午 点到 六点 打电话 客服 被告 知不知道 货在 第二天 早晨 送到 购物 体验 糟糕透顶
3764,2,20,收到 物流 很快 本来 挺 喜欢 拍 照片 朋友 打电话 听 不到 声音 声音 太小 调 样子 10086 测试 听
3765,1,23,月 号 收到 发票 显示 月 号 月 20 号 黑屏 客服 电话 始终 接 不通 退货 垃圾 京东 ！ ！ ！ ！
3766,3,20,iPhone7Plus 重得 ！ 加个 原装 硅胶套 分量 十足 ！ 习惯 iOS 生态 硬件 体验 惊喜 上部 iPhone7 价格 还行 ！
3767,3,14,感觉 网速 比安卓 手机 慢点 视频 版权 缓存 也许 版权 发现 毛病 信号 不太好
3768,2,5,好像 翻车 手机 退货 二手
3769,5,17,京东 商城 买 谱 物流 遗憾 送 无线 充电器 礼拜 感觉 不错 希望 京东 包装 设计 用点
3770,1,4,暂时 未 发现 发票
3771,1,43,京东 买过 东西 真的 坑 买 新手机 迫不及待 开机 激活 忘 检查 贴膜 发现 屏幕 左下角 外部 玻璃 一小块 损坏 左上角 右下角 磨损 痕迹 ！ 凑合 问 上传 磨损 照片 ？ 没买 部手机 我用 几百块 钱 破 手机 磨损 地方 办法 认 倒霉
3772,5,6,快递 第二天 收到 孩子 说 满意
3773,1,12,外盒 坏 右上角 有脏 磕碰 激活 发现 客服 说 外观 质量 退货
3774,1,3,相机 微信 还好
3775,5,15,红色 真的 眼前一亮 n 那种 霸气 深红 n 喜欢 ！ ！ n 追评 n 比心
3776,1,20,差评 ！ 差评 ！ 信号 太差 ！ 我要 纸 发票 说 下单 选择 ？ ？ ？ 提示 选择 ？ ？
3777,5,8,东西 正品 几天 内存 够用 京东 还会 支持
3778,5,8,手机 总体 像素 高 物流 很快 赠品 更好
3779,3,81,评价 拿到 机子 开心 兴奋 激活 发现 两处 极小 细节 瑕疵 一是 胶条 漏出 一小片 如图 右下角 二是 边缘 颗粒 掉 漆 客服 申请 换货 于事无补 找 苹果 售后 门店 说 顺便 拆机 胶条 片塞 回去 hellip 强迫症 处女座 硬伤 hellip 还好 有个 壳 勉强 掩盖 hellip 客服 不通 情理 返 两张 优惠券 质检 通不过 机子 拿来 做 降价 促销 活动 ？ 不太 ？ 伤害 京东 狗粉 心 ？ 拔凉拔 凉 只怪 检查 ？ 呼吁 京粉 购物 仔细 做 检查 ？
3780,5,1,正版
3781,5,6,一周 没什么 第二个 评价 买 ？
3782,5,6,送货 准时 京东 感谢 配送 小哥
3783,1,12,到货 开机 产品 几次 app 文件 里 点击 锁屏 打开 恢复 ！
3784,1,18,贵重 京东 买 第一次 买 苹果 手机 几天 发现 这封边 一条 缝 我能 说 真实 平论 真假 机
3785,3,2,信号 太差
3786,5,5,价格合理 经济 实惠 ！ 哈哈哈
3787,1,6,home 减 不平 懒得 说 差评
3788,5,10,真的 一分钱 一分货 价格 真的 很值 苹果 手机 流畅 ！
3789,5,38,手 � C � � � e 一段 � r � g � r � g 感 � X � � 功能 � � � r � � hellip hellip � 喜 � g � 款手 � C
3790,3,8,接电话 声音 太小 太小 太小 没调 ！ 调
3791,1,21,垃圾 京东 买 完 几天 降 几百 价格 保护 免邮 门槛 一涨 涨 运费 更是 成 倍数 加 做 ？ ？
3792,5,90,瑕疵 ： 京东 快递 收货 发现 角落 磕碰 成 小样 瞬间 心情 不好 n 手机电池 续航 ： 拿到 手 激活 电量 六十五 接电话 煲 粥 晚上 剩下 2% 电量 n 外观 ： 磕碰 划痕 情况 屏幕显示 清晰 流畅 第一次 苹果 手机 体验 客服 耐心 解答 一步 一步到位 （ 手把手 教学 感激 ） n 正品 ： 第二张 图 2018 年 月 号 激活 保修期 2019 年 月 日 （ 整机 保修 一年 ） 毛病 首次 激活 官网 查询 百分百 安心 n 心得 ： 高端 大气 上档次 走路 玩 手机 带风 ！
3793,3,9,打开 包装 开机 状态 额 右下角 伤痕 貌似 摔过
3794,5,1,送来
3795,3,6,刚买 天 降价 降到 价格 保护
3796,2,17,昨天 刚买 公开 版 降价 免息 双 网通 公开 版 值钱 版本 报价 开心 问 活动 差
3797,3,10,机器 屏幕 两点 杂物 （ 黑点 ） 走 苹果 售后
3798,5,6,物流 速度 很快 东西 信赖 京东
3799,2,17,蓝牙 连接 搜索 不到 问 客服 客服 说 苹果 表 逻辑 6S 蓝牙 连接 搜索 搜索 不到
3800,5,38,想买个 黑色 6p 金色 信号 服务 修 钱 算了 忍痛 买个 新 旧款 性价比 高 3499 入手 供 参考 感觉 打电话 声音 听不清 评价 说真的 假 感觉 真的 买手机 运气 有时候 次品 发票 保修 不成问题 黑色 断货 抢手
3801,5,15,不错 6p 存满 导致 开机 舍不得 照片 不想 恢复 设置 只能 先放 想来想去 京东 谱
3802,3,4,玩 农药 卡 原因
3803,5,5,激活 感觉 不错 用用 评价
3804,1,11,感觉 评论 不算 不爽 比官 网 便宜 一千块 缝隙 只能 忍
3805,3,14,运行 不好 QQ 闪退 手机 充电 80 断电 几十分钟 充不进 红色 适合 看着办 ！
3806,5,2,宝贝 女买
3807,3,2,真的 ！
3808,5,12,上午 买 下午 价格 2818 手机 正品 说 系统 流畅 棒棒 ！
3809,3,9,稍微 磕碰 通话质量 很差 三星 快递 小哥 很快 不想
3810,3,43,原本 不想 评价 几次三番 答复 吐槽 买 6888 收到 货 第二天 6488 评论 补 差价 跟着 申请 客服 说 抢到 新 下单 新 订单号 新旧 订单号 发给 补回 差价 抢 6488 新旧 订单号 发给 客服 消失 无影无踪 补 差价 表个态 行 一点 礼貌
3811,5,5,好评 物流 很快 苹果 手机
3812,1,1,发票
3813,1,15,气 买 手机 磕碰 打电话 客服 问 承认 申请 换货 提前 激活 手机 名不虚传 ！
3814,1,145,京东 自营 心酸 路 资深 京东 自营 用户 从来不 买 贵重物品 只信 京东 自营 买 苹果 手机 8P 深受 伤害 朋友 n 账户 抢单 终于 账户 抢单 成功 显示 到货 号 未果 所在城市 感觉 双 互相理解 号 物流 信息 变化 晚上 终于 忍耐 不住 第一次 电话 客户 催促 未果 电话 两次 未果 号 电话 投诉 重视 晚上 到货 事情 送货 人员 货早 仓库 先 送 货 腾出 仓库 用户 先 下单 晚 收货 道理 ？ 京东 自营 天 n 次 电话 投诉 估计 n 天 一句 爆仓 解释 过错 信东哥 永生 这是 东粉 承诺 身边 早早 收到 货 爱 太深 受伤 越深 心目 中 京东 自营 ？ 多花钱 京东 自营 买 值得 ？ 真心 希望 京东 自营 越来越 发展 太快 制约 失望 郁闷 十年 网购 最差 体验 关键 希望 越大 失望 越大 劝 身边 朋友 盲目 选择 习惯 喜欢 选择 一家 所有人 变 唯一 ！
